Number of Dyck words is 2674440
Processing Dyck words, elapsed time = 7291ms 
Dyck words use ~ 149.525685 MB
Using 190 / 192 threads
Thread 131 is finished, elapsed time = 777μs 
Thread 135 is finished, elapsed time = 584μs 
Thread 132 is finished, elapsed time = 985μs 
Thread 136 is finished, elapsed time = 622μs 
Thread 139 is finished, elapsed time = 508μs 
Thread 142 is finished, elapsed time = 503μs 
Thread 133 is finished, elapsed time = 1026μs 
Thread 149 is finished, elapsed time = 492μs 
Thread 145 is finished, elapsed time = 967μs 
Thread 146 is finished, elapsed time = 916μs 
Thread 134 is finished, elapsed time = 818μs 
Thread 158 is finished, elapsed time = 575μs 
Thread 159 is finished, elapsed time = 487μs 
Thread 160 is finished, elapsed time = 466μs 
Thread 137 is finished, elapsed time = 986μs 
Thread 167 is finished, elapsed time = 475μs 
Thread 166 is finished, elapsed time = 719μs 
Thread 168 is finished, elapsed time = 598μs 
Thread 173 is finished, elapsed time = 620μs 
Thread 174 is finished, elapsed time = 585μs 
Thread 175 is finished, elapsed time = 396μs 
Thread 176 is finished, elapsed time = 348μs 
Thread 172 is finished, elapsed time = 972μs 
Thread 138 is finished, elapsed time = 1230μs 
Thread 177 is finished, elapsed time = 345μs 
Thread 178 is finished, elapsed time = 320μs 
Thread 179 is finished, elapsed time = 386μs 
Thread 180 is finished, elapsed time = 311μs 
Thread 181 is finished, elapsed time = 400μs 
Thread 183 is finished, elapsed time = 37μs 
Thread 184 is finished, elapsed time = 1906ns 
Thread 182 is finished, elapsed time = 388μs 
Thread 185 is finished, elapsed time = 1565ns 
Thread 186 is finished, elapsed time = 4135ns 
Thread 187 is finished, elapsed time = 1545ns 
Thread 188 is finished, elapsed time = 1514ns 
Thread 189 is finished, elapsed time = 1676ns 
Thread 140 is finished, elapsed time = 2274μs 
Thread 141 is finished, elapsed time = 1438μs 
Thread 169 is finished, elapsed time = 637μs 
Thread 143 is finished, elapsed time = 1127μs 
Thread 170 is finished, elapsed time = 1013μs 
Thread 164 is finished, elapsed time = 947μs 
Thread 171 is finished, elapsed time = 770μs 
Thread 165 is finished, elapsed time = 1052μs 
Thread 144 is finished, elapsed time = 2135μs 
Thread 148 is finished, elapsed time = 957μs 
Thread 154 is finished, elapsed time = 1740μs 
Thread 157 is finished, elapsed time = 1823μs 
Thread 162 is finished, elapsed time = 2237μs 
Thread 152 is finished, elapsed time = 1052μs 
Thread 153 is finished, elapsed time = 1900μs 
Thread 155 is finished, elapsed time = 2772μs 
Thread 147 is finished, elapsed time = 2579μs 
Thread 161 is finished, elapsed time = 1495μs 
Thread 150 is finished, elapsed time = 2819μs 
Thread 151 is finished, elapsed time = 1771μs 
Thread 163 is finished, elapsed time = 1634μs 
Thread 156 is finished, elapsed time = 1230μs 
From comparison of palindromic and palindromic: 98706626
Thread 0 has load 4694777120
Thread 1 has load 4694342851
Thread 2 has load 4693813299
Thread 3 has load 4694509590
Thread 4 has load 4693781630
Thread 5 has load 4694271876
Thread 6 has load 4694655112
Thread 7 has load 4693623957
Thread 8 has load 4693799466
Thread 9 has load 4693867095
Thread 10 has load 4693826544
Thread 11 has load 4693677513
Thread 12 has load 4694708703
Thread 13 has load 4694334519
Thread 14 has load 4693850925
Thread 15 has load 4694535650
Thread 16 has load 4693824981
Thread 17 has load 4694274634
Thread 18 has load 4694602550
Thread 19 has load 4694808366
Thread 20 has load 4693632190
Thread 21 has load 4694855979
Thread 22 has load 4694693328
Thread 23 has load 4694407125
Thread 24 has load 4693997007
Thread 25 has load 4694703365
Thread 26 has load 4694036751
Thread 27 has load 4694478264
Thread 28 has load 4694782941
Thread 29 has load 4693724824
Thread 30 has load 4693762206
Thread 31 has load 4693661492
Thread 32 has load 4694636232
Thread 33 has load 4694250285
Thread 34 has load 4693724910
Thread 35 has load 4694262001
Thread 36 has load 4694647070
Thread 37 has load 4693685119
Thread 38 has load 4693772496
Thread 39 has load 4693706369
Thread 40 has load 4694668875
Thread 41 has load 4694286268
Thread 42 has load 4693748597
Thread 43 has load 4694226031
Thread 44 has load 4694535339
Thread 45 has load 4694675933
Thread 46 has load 4694647225
Thread 47 has load 4694448627
Thread 48 has load 4694079551
Thread 49 has load 4694685772
Thread 50 has load 4693965773
Thread 51 has load 4694211634
Thread 52 has load 4694272230
Thread 53 has load 4694146886
Thread 54 has load 4693834927
Thread 55 has load 4694457203
Thread 56 has load 4693761604
Thread 57 has load 4693990443
Thread 58 has load 4694017250
Thread 59 has load 4693841257
Thread 60 has load 4694562095
Thread 61 has load 4693969651
Thread 62 has load 4694263889
Thread 63 has load 4694339286
Thread 64 has load 4694194975
Thread 65 has load 4693830089
Thread 66 has load 4694318260
Thread 67 has load 4694570991
Thread 68 has load 4694587310
Thread 69 has load 4694366245
Thread 70 has load 4693906824
Thread 71 has load 4694260503
Thread 72 has load 4694360475
Thread 73 has load 4694205657
Thread 74 has load 4693794966
Thread 75 has load 4694161752
Thread 76 has load 4694256858
Thread 77 has load 4694079084
Thread 78 has load 4693627230
Thread 79 has load 4693916216
Thread 80 has load 4693914835
Thread 81 has load 4693621764
Thread 82 has load 4694037846
Thread 83 has load 4694145510
Thread 84 has load 4693943304
Thread 85 has load 4694417790
Thread 86 has load 4694565216
Thread 87 has load 4694383995
Thread 88 has load 4693872540
Thread 89 has load 4693998087
Thread 90 has load 4693775658
Thread 91 has load 4694162609
Thread 92 has load 4694183410
Thread 93 has load 4693836186
Thread 94 has load 4694063349
Thread 95 has load 4693903788
Thread 96 has load 4694289767
Thread 97 has load 4694269855
Thread 98 has load 4693841865
Thread 99 has load 4693922706
Thread 100 has load 4694489709
Thread 101 has load 4693702275
Thread 102 has load 4694289530
Thread 103 has load 4694410585
Thread 104 has load 4694062740
Thread 105 has load 4694131218
Thread 106 has load 4693709493
Thread 107 has load 4693671969
Thread 108 has load 4693994301
Thread 109 has load 4693785300
Thread 110 has load 4693902785
Thread 111 has load 4694321619
Thread 112 has load 4694166208
Thread 113 has load 4694277450
Thread 114 has load 4693790372
Thread 115 has load 4694367853
Thread 116 has load 4694305338
Thread 117 has load 4694420535
Thread 118 has load 4693869885
Thread 119 has load 4694269904
Thread 120 has load 4693960090
Thread 121 has load 4693734273
Thread 122 has load 4694356803
Thread 123 has load 4694200797
Thread 124 has load 4694041493
Thread 125 has load 4693848957
Thread 126 has load 4694361732
Thread 127 has load 4693998843
Thread 128 has load 4694266627
Thread 129 has load 4693607561
Thread 130 has load 4694246487
Thread 131 has load 4693886575
Thread 132 has load 4693982175
Thread 133 has load 4693748367
Thread 134 has load 4693868508
Thread 135 has load 4694280702
Thread 136 has load 4694216625
Thread 137 has load 4693638735
Thread 138 has load 4693892496
Thread 139 has load 4694199600
Thread 140 has load 4693814189
Thread 141 has load 4694037271
Thread 142 has load 4694106530
Thread 143 has load 4693950019
Thread 144 has load 4694144136
Thread 145 has load 4693942320
Thread 146 has load 4693902789
Thread 147 has load 4693917201
Thread 148 has load 4693874679
Thread 149 has load 4693661721
Thread 150 has load 4693767045
Thread 151 has load 4694040395
Thread 152 has load 4693738384
Thread 153 has load 4693897221
Thread 154 has load 4693749492
Thread 155 has load 4693693125
Thread 156 has load 4694079633
Thread 157 has load 4694116184
Thread 158 has load 4694124160
Thread 159 has load 4693844025
Thread 160 has load 4694051226
Thread 161 has load 4693884297
Thread 162 has load 4694025663
Thread 163 has load 4694064795
Thread 164 has load 4694060267
Thread 165 has load 4694005728
Thread 166 has load 4693826047
Thread 167 has load 4693827333
Thread 168 has load 4693741949
Thread 169 has load 4693650070
Thread 170 has load 4693907901
Thread 171 has load 4693836665
Thread 172 has load 4693841074
Thread 173 has load 4693636233
Thread 174 has load 4693795107
Thread 175 has load 4693683630
Thread 176 has load 4693665446
Thread 177 has load 4693725595
Thread 178 has load 4693624650
Thread 179 has load 4693837572
Thread 180 has load 4693677513
Thread 181 has load 4693851137
Thread 182 has load 4693708107
Thread 183 has load 4693813855
Thread 184 has load 4693710791
Thread 185 has load 4693604929
Thread 186 has load 4693638495
Thread 187 has load 4693711706
Thread 188 has load 4693616235
Thread 189 has load 4607568010
Thread 138 is finished, elapsed time = 41m 27s
Thread 166 is finished, elapsed time = 41m 38s
Thread 162 is finished, elapsed time = 41m 41s
Thread 168 is finished, elapsed time = 41m 56s
Thread 150 is finished, elapsed time = 42m 2s
Thread 174 is finished, elapsed time = 42m 10s
Thread 149 is finished, elapsed time = 42m 24s
Thread 183 is finished, elapsed time = 42m 25s
Thread 176 is finished, elapsed time = 42m 33s
Thread 171 is finished, elapsed time = 42m 38s
Thread 167 is finished, elapsed time = 42m 41s
Thread 184 is finished, elapsed time = 42m 44s
Thread 163 is finished, elapsed time = 42m 47s
Thread 165 is finished, elapsed time = 42m 52s
Thread 153 is finished, elapsed time = 42m 53s
Thread 164 is finished, elapsed time = 42m 58s
Thread 142 is finished, elapsed time = 42m 59s
Thread 160 is finished, elapsed time = 43m 1s
Thread 156 is finished, elapsed time = 43m 2s
Thread 147 is finished, elapsed time = 43m 4s
Thread 148 is finished, elapsed time = 43m 9s
Thread 177 is finished, elapsed time = 43m 10s
Thread 127 is finished, elapsed time = 43m 10s
Thread 59 is finished, elapsed time = 43m 12s
Thread 159 is finished, elapsed time = 43m 13s
Thread 179 is finished, elapsed time = 43m 15s
Thread 169 is finished, elapsed time = 43m 16s
Thread 154 is finished, elapsed time = 43m 25s
Thread 109 is finished, elapsed time = 43m 31s
Thread 145 is finished, elapsed time = 43m 31s
Thread 158 is finished, elapsed time = 43m 34s
Thread 155 is finished, elapsed time = 43m 35s
Thread 178 is finished, elapsed time = 43m 35s
Thread 180 is finished, elapsed time = 43m 37s
Thread 161 is finished, elapsed time = 43m 41s
Thread 106 is finished, elapsed time = 43m 42s
Thread 100 is finished, elapsed time = 43m 42s
Thread 98 is finished, elapsed time = 43m 44s
Thread 186 is finished, elapsed time = 43m 48s
Thread 123 is finished, elapsed time = 43m 58s
Thread 170 is finished, elapsed time = 44m 1s
Thread 86 is finished, elapsed time = 44m 4s
Thread 172 is finished, elapsed time = 44m 4s
Thread 115 is finished, elapsed time = 44m 6s
Thread 146 is finished, elapsed time = 44m 7s
Thread 119 is finished, elapsed time = 44m 8s
Thread 181 is finished, elapsed time = 44m 8s
Thread 91 is finished, elapsed time = 44m 10s
Thread 130 is finished, elapsed time = 44m 10s
Thread 75 is finished, elapsed time = 44m 10s
Thread 175 is finished, elapsed time = 44m 14s
Thread 114 is finished, elapsed time = 44m 17s
Thread 84 is finished, elapsed time = 44m 21s
Thread 152 is finished, elapsed time = 44m 21s
Thread 73 is finished, elapsed time = 44m 22s
Thread 188 is finished, elapsed time = 44m 22s
Thread 135 is finished, elapsed time = 44m 24s
Thread 187 is finished, elapsed time = 44m 24s
Thread 182 is finished, elapsed time = 44m 26s
Thread 116 is finished, elapsed time = 44m 27s
Thread 63 is finished, elapsed time = 44m 27s
Thread 173 is finished, elapsed time = 44m 30s
Thread 83 is finished, elapsed time = 44m 31s
Thread 87 is finished, elapsed time = 44m 32s
Thread 111 is finished, elapsed time = 44m 32s
Thread 92 is finished, elapsed time = 44m 34s
Thread 90 is finished, elapsed time = 44m 34s
Thread 141 is finished, elapsed time = 44m 37s
Thread 70 is finished, elapsed time = 44m 38s
Thread 144 is finished, elapsed time = 44m 38s
Thread 134 is finished, elapsed time = 44m 38s
Thread 112 is finished, elapsed time = 44m 39s
Thread 1 is finished, elapsed time = 44m 40s
Thread 80 is finished, elapsed time = 44m 41s
Thread 118 is finished, elapsed time = 44m 44s
Thread 185 is finished, elapsed time = 44m 44s
Thread 136 is finished, elapsed time = 44m 45s
Thread 0 is finished, elapsed time = 44m 45s
Thread 82 is finished, elapsed time = 44m 46s
Thread 132 is finished, elapsed time = 44m 51s
Thread 69 is finished, elapsed time = 44m 53s
Thread 71 is finished, elapsed time = 44m 53s
Thread 94 is finished, elapsed time = 44m 54s
Thread 126 is finished, elapsed time = 44m 55s
Thread 78 is finished, elapsed time = 44m 56s
Thread 108 is finished, elapsed time = 44m 57s
Thread 72 is finished, elapsed time = 44m 58s
Thread 122 is finished, elapsed time = 44m 58s
Thread 128 is finished, elapsed time = 44m 59s
Thread 30 is finished, elapsed time = 45m 
Thread 124 is finished, elapsed time = 45m 
Thread 151 is finished, elapsed time = 45m 
Thread 81 is finished, elapsed time = 45m 2s
Thread 104 is finished, elapsed time = 45m 6s
Thread 74 is finished, elapsed time = 45m 8s
Thread 99 is finished, elapsed time = 45m 9s
Thread 103 is finished, elapsed time = 45m 9s
Thread 67 is finished, elapsed time = 45m 10s
Thread 125 is finished, elapsed time = 45m 10s
Thread 121 is finished, elapsed time = 45m 11s
Thread 97 is finished, elapsed time = 45m 11s
Thread 85 is finished, elapsed time = 45m 12s
Thread 157 is finished, elapsed time = 45m 13s
Thread 129 is finished, elapsed time = 45m 14s
Thread 133 is finished, elapsed time = 45m 14s
Thread 79 is finished, elapsed time = 45m 14s
Thread 88 is finished, elapsed time = 45m 16s
Thread 137 is finished, elapsed time = 45m 19s
Thread 110 is finished, elapsed time = 45m 19s
Thread 66 is finished, elapsed time = 45m 20s
Thread 60 is finished, elapsed time = 45m 22s
Thread 131 is finished, elapsed time = 45m 22s
Thread 102 is finished, elapsed time = 45m 22s
Thread 45 is finished, elapsed time = 45m 27s
Thread 143 is finished, elapsed time = 45m 27s
Thread 120 is finished, elapsed time = 45m 28s
Thread 55 is finished, elapsed time = 45m 28s
Thread 139 is finished, elapsed time = 45m 28s
Thread 93 is finished, elapsed time = 45m 28s
Thread 96 is finished, elapsed time = 45m 29s
Thread 101 is finished, elapsed time = 45m 30s
Thread 140 is finished, elapsed time = 45m 30s
Thread 107 is finished, elapsed time = 45m 31s
Thread 89 is finished, elapsed time = 45m 31s
Thread 24 is finished, elapsed time = 45m 33s
Thread 117 is finished, elapsed time = 45m 33s
Thread 51 is finished, elapsed time = 45m 33s
Thread 113 is finished, elapsed time = 45m 33s
Thread 33 is finished, elapsed time = 45m 35s
Thread 105 is finished, elapsed time = 45m 35s
Thread 76 is finished, elapsed time = 45m 38s
Thread 95 is finished, elapsed time = 45m 39s
Thread 68 is finished, elapsed time = 45m 41s
Thread 15 is finished, elapsed time = 45m 43s
Thread 189 is finished, elapsed time = 45m 43s
Thread 43 is finished, elapsed time = 45m 44s
Thread 64 is finished, elapsed time = 45m 47s
Thread 28 is finished, elapsed time = 45m 49s
Thread 21 is finished, elapsed time = 45m 51s
Thread 32 is finished, elapsed time = 45m 53s
Thread 77 is finished, elapsed time = 45m 55s
Thread 18 is finished, elapsed time = 45m 56s
Thread 65 is finished, elapsed time = 45m 57s
Thread 61 is finished, elapsed time = 45m 58s
Thread 47 is finished, elapsed time = 45m 59s
Thread 40 is finished, elapsed time = 46m 3s
Thread 23 is finished, elapsed time = 46m 4s
Thread 54 is finished, elapsed time = 46m 4s
Thread 46 is finished, elapsed time = 46m 5s
Thread 14 is finished, elapsed time = 46m 5s
Thread 42 is finished, elapsed time = 46m 5s
Thread 50 is finished, elapsed time = 46m 6s
Thread 58 is finished, elapsed time = 46m 8s
Thread 62 is finished, elapsed time = 46m 8s
Thread 56 is finished, elapsed time = 46m 8s
Thread 22 is finished, elapsed time = 46m 9s
Thread 7 is finished, elapsed time = 46m 11s
Thread 25 is finished, elapsed time = 46m 11s
Thread 11 is finished, elapsed time = 46m 11s
Thread 4 is finished, elapsed time = 46m 14s
Thread 36 is finished, elapsed time = 46m 14s
Thread 52 is finished, elapsed time = 46m 15s
Thread 48 is finished, elapsed time = 46m 17s
Thread 2 is finished, elapsed time = 46m 17s
Thread 10 is finished, elapsed time = 46m 17s
Thread 57 is finished, elapsed time = 46m 18s
Thread 31 is finished, elapsed time = 46m 18s
Thread 20 is finished, elapsed time = 46m 18s
Thread 38 is finished, elapsed time = 46m 20s
Thread 29 is finished, elapsed time = 46m 21s
Thread 26 is finished, elapsed time = 46m 22s
Thread 35 is finished, elapsed time = 46m 23s
Thread 39 is finished, elapsed time = 46m 23s
Thread 34 is finished, elapsed time = 46m 23s
Thread 41 is finished, elapsed time = 46m 24s
Thread 13 is finished, elapsed time = 46m 24s
Thread 37 is finished, elapsed time = 46m 25s
Thread 44 is finished, elapsed time = 46m 25s
Thread 8 is finished, elapsed time = 46m 25s
Thread 27 is finished, elapsed time = 46m 25s
Thread 19 is finished, elapsed time = 46m 29s
Thread 49 is finished, elapsed time = 46m 29s
Thread 9 is finished, elapsed time = 46m 31s
Thread 53 is finished, elapsed time = 46m 31s
Thread 16 is finished, elapsed time = 46m 32s
Thread 17 is finished, elapsed time = 46m 34s
Thread 12 is finished, elapsed time = 46m 39s
Thread 3 is finished, elapsed time = 46m 40s
Thread 6 is finished, elapsed time = 46m 45s
Thread 5 is finished, elapsed time = 46m 45s
From comparison of non-palindromic and non-palindromic: 26906790361160
Thread 0 has load 25374576
Thread 1 has load 25374576
Thread 2 has load 25374576
Thread 3 has load 25374576
Thread 4 has load 25374576
Thread 5 has load 25374576
Thread 6 has load 25374576
Thread 7 has load 25374576
Thread 8 has load 25374576
Thread 9 has load 25374576
Thread 10 has load 25374576
Thread 11 has load 25374576
Thread 12 has load 25374576
Thread 13 has load 25374576
Thread 14 has load 25374576
Thread 15 has load 25374576
Thread 16 has load 25374576
